alias	gene_id	gene_symbol	gene_desc
PRDM14	693324	PRDM14	PR/SET domain 14
GPR26	693327	GPR26	G protein-coupled receptor 26
RAI2	693329	RAI2	retinoic acid induced 2
LOC693330	693330	LOC693330	G antigen 10
LOC693331	693331	LOC693331	protein SET-like
LOC693332	693332	LOC693332	T-complex protein 11 X-linked protein 1
NSDHL	693333	NSDHL	NAD(P) dependent steroid dehydrogenase-like
OSBPL8	693338	OSBPL8	oxysterol binding protein like 8
RNFT2	693339	RNFT2	ring finger protein, transmembrane 2
KIF5C	693340	KIF5C	kinesin family member 5C
ERBB4	693341	ERBB4	erb-b2 receptor tyrosine kinase 4
LOC693343	693343	LOC693343	40S ribosomal protein S2 pseudogene
NTM	693345	NTM	neurotrimin
RNF38	693346	RNF38	ring finger protein 38
PPP1R16B	693349	PPP1R16B	protein phosphatase 1 regulatory subunit 16B
DCC	693352	DCC	DCC netrin 1 receptor
LOC693354	693354	LOC693354	zinc finger protein 431
LOC693355	693355	LOC693355	keratin, type II cytoskeletal 8 pseudogene
CACNA2D3	693356	CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3
LOC693357	693357	LOC693357	collagen alpha-4(VI) chain-like
MSRB1	693358	MSRB1	methionine sulfoxide reductase B1
MAGI2	693359	MAGI2	membrane associated guanylate kinase, WW and PDZ domain containing 2
TTLL2	693360	TTLL2	tubulin tyrosine ligase like 2
ERCC8	693362	ERCC8	ERCC excision repair 8, CSA ubiquitin ligase complex subunit
C6H5orf47	693364	C6H5orf47	chromosome 6 C5orf47 homolog
SPPL2A	693365	SPPL2A	signal peptide peptidase like 2A
LOC693372	693372	LOC693372	sal-like protein 1 pseudogene
CETN2	693376	CETN2	centrin 2
PPT1	693377	PPT1	palmitoyl-protein thioesterase 1
LOC693378	693378	LOC693378	DPH3 homolog
AKR1A1	693380	AKR1A1	aldo-keto reductase family 1 member A1
C4BPA	693382	C4BPA	complement component 4 binding protein alpha
RGS4	693383	RGS4	regulator of G protein signaling 4
EDN3	693385	EDN3	endothelin 3
LOC693386	693386	LOC693386	heterogeneous nuclear ribonucleoprotein A1-like
TMPO	693387	TMPO	thymopoietin
FBXW8	693388	FBXW8	F-box and WD repeat domain containing 8
P2RX2	693390	P2RX2	purinergic receptor P2X 2
MYO3B	693391	MYO3B	myosin IIIB
LOC693392	693392	LOC693392	heterogeneous nuclear ribonucleoprotein A3 pseudogene
SH3BP4	693393	SH3BP4	SH3 domain binding protein 4
ID2	693394	ID2	inhibitor of DNA binding 2
PTRHD1	693395	PTRHD1	peptidyl-tRNA hydrolase domain containing 1
B3GNT2	693396	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2
LOC693398	693398	LOC693398	sulfotransferase 1C2
LOC693399	693399	LOC693399	5-hydroxytryptamine receptor 5B
SDHAF2	693401	SDHAF2	succinate dehydrogenase complex assembly factor 2
CD59	693402	CD59	CD59 molecule (CD59 blood group)
OPCML	693404	OPCML	opioid binding protein/cell adhesion molecule like
ARPC5L	693405	ARPC5L	actin related protein 2/3 complex subunit 5 like
LOC693406	693406	LOC693406	high mobility group protein B3-like
C15H9orf153	693409	C15H9orf153	chromosome 15 C9orf153 homolog
GPR179	693410	GPR179	G protein-coupled receptor 179
ABCA9	693411	ABCA9	ATP binding cassette subfamily A member 9
LOC693413	693413	LOC693413	keratin, type I cytoskeletal 18 pseudogene
ZBTB14	693414	ZBTB14	zinc finger and BTB domain containing 14
LOC693415	693415	LOC693415	keratin, type II cytoskeletal 8 pseudogene
LENG1	693417	LENG1	leukocyte receptor cluster member 1
HTR1F	693418	HTR1F	5-hydroxytryptamine receptor 1F
WNT7A	693419	WNT7A	Wnt family member 7A
EBLN2	693420	EBLN2	endogenous Bornavirus like nucleoprotein 2
SELENOK	693421	SELENOK	selenoprotein K
RHBDF1	693423	RHBDF1	rhomboid 5 homolog 1
RPL3L	693424	RPL3L	ribosomal protein L3 like
CBLN1	693425	CBLN1	cerebellin 1 precursor
GINS2	693426	GINS2	GINS complex subunit 2
KCNJ15	693427	KCNJ15	potassium inwardly rectifying channel subfamily J member 15
EIF4H	693429	EIF4H	eukaryotic translation initiation factor 4H
NDUFB2	693431	NDUFB2	NADH:ubiquinone oxidoreductase subunit B2
SEPSECS	693433	SEPSECS	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
COPS4	693435	COPS4	COP9 signalosome subunit 4
NOA1	693437	NOA1	nitric oxide associated 1
LOC693438	693438	LOC693438	heat shock 60kDa protein 1 (chaperonin)-like
ANXA10	693439	ANXA10	annexin A10
CDH12	693440	CDH12	cadherin 12
NDUFAF2	693441	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2
LOC693442	693442	LOC693442	40S ribosomal protein S24 pseudogene
APC	693443	APC	APC regulator of WNT signaling pathway
AP4E1	693444	AP4E1	adaptor related protein complex 4 subunit epsilon 1
PIAS1	693445	PIAS1	protein inhibitor of activated STAT 1
WHAMM	693446	WHAMM	WASP homolog associated with actin, golgi membranes and microtubules
ADAMTS17	693447	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif 17
GPR65	693449	GPR65	G protein-coupled receptor 65
LOC693450	693450	LOC693450	60S ribosomal protein L23a pseudogene
SARAF	693452	SARAF	store-operated calcium entry associated regulatory factor
RGS20	693454	RGS20	regulator of G protein signaling 20
NCOA2	693455	NCOA2	nuclear receptor coactivator 2
LOC693456	693456	LOC693456	60S ribosomal protein L36a-like
KLF10	693458	KLF10	Kruppel like factor 10
TRIB1	693459	TRIB1	tribbles pseudokinase 1
LOC693460	693460	LOC693460	ribosomal protein L22 pseudogene
GLUD1	693461	GLUD1	glutamate dehydrogenase 1
LIPJ	693463	LIPJ	lipase family member J
LOC693464	693464	LOC693464	non-histone chromosomal protein HMG-17
CPXM2	693465	CPXM2	carboxypeptidase X, M14 family member 2
AKAP17A	693468	AKAP17A	A-kinase anchoring protein 17A
LOC693469	693469	LOC693469	putative hydrolase RBBP9 pseudogene
LOC693470	693470	LOC693470	60S ribosomal protein L7a pseudogene
LOC693472	693472	LOC693472	60S ribosomal protein L4 pseudogene
RLN2	693473	RLN2	relaxin 2
EPB41L3	693475	EPB41L3	erythrocyte membrane protein band 4.1 like 3
HDGFL2	693476	HDGFL2	HDGF like 2
LOC693477	693477	LOC693477	zinc finger protein 431
TMC4	693478	TMC4	transmembrane channel like 4
PPP4R2	693479	PPP4R2	protein phosphatase 4 regulatory subunit 2
LOC693480	693480	LOC693480	60S ribosomal protein L7a pseudogene
NDUFB10	693482	NDUFB10	NADH:ubiquinone oxidoreductase subunit B10
LOC693484	693484	LOC693484	exocyst complex component 2 pseudogene
LOC693486	693486	LOC693486	40S ribosomal protein S2 pseudogene
SLC23A1	693491	SLC23A1	solute carrier family 23 member 1
HOMER2	693493	HOMER2	homer scaffold protein 2
LOC693494	693494	LOC693494	glyceraldehyde-3-phosphate dehydrogenase pseudogene
TTC9	693495	TTC9	tetratricopeptide repeat domain 9
ANKRD9	693496	ANKRD9	ankyrin repeat domain 9
LOC693498	693498	LOC693498	mitotic checkpoint protein BUB3 pseudogene
SORCS3	693500	SORCS3	sortilin related VPS10 domain containing receptor 3
TMSB15A	693501	TMSB15A	thymosin beta 15A
SLC25A5	693502	SLC25A5	solute carrier family 25 member 5
RLF	693503	RLF	RLF zinc finger
HOOK1	693504	HOOK1	hook microtubule tethering protein 1
PKN2	693505	PKN2	protein kinase N2
LOC693506	693506	LOC693506	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5
HIST1H2BD	693507	HIST1H2BD	histone cluster 1, H2bd
PFKFB2	693509	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
RGS5	693510	RGS5	regulator of G protein signaling 5
R3HDML	693511	R3HDML	R3H domain containing like
DGCR6L	693512	DGCR6L	DiGeorge syndrome critical region gene 6 like
LOC693513	693513	LOC693513	taste receptor type 2 member 50
IPO8	693514	IPO8	importin 8
DIP2B	693515	DIP2B	disco interacting protein 2 homolog B
LOC693516	693516	LOC693516	60S ribosomal protein L35 pseudogene
TESC	693518	TESC	tescalcin
LOC693519	693519	LOC693519	high mobility group protein B1 pseudogene
GLS	693520	GLS	glutaminase
IKZF2	693521	IKZF2	IKAROS family zinc finger 2
KIDINS220	693522	KIDINS220	kinase D interacting substrate 220
ADCY3	693523	ADCY3	adenylate cyclase 3
SPATA19	693524	SPATA19	spermatogenesis associated 19
GNE	693525	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
ISCA1	693526	ISCA1	iron-sulfur cluster assembly 1
PMP22	693527	PMP22	peripheral myelin protein 22
MRPL45	693528	MRPL45	mitochondrial ribosomal protein L45
ABCA6	693529	ABCA6	ATP binding cassette subfamily A member 6
CKAP2	693531	CKAP2	cytoskeleton associated protein 2
DACH1	693532	DACH1	dachshund family transcription factor 1
EIF3K	693536	EIF3K	eukaryotic translation initiation factor 3 subunit K
HDAC11	693537	HDAC11	histone deacetylase 11
GXYLT2	693538	GXYLT2	glucoside xylosyltransferase 2
ACTR8	693539	ACTR8	actin related protein 8
NLGN1	693541	NLGN1	neuroligin 1
SMG1	693542	SMG1	SMG1 nonsense mediated mRNA decay associated PI3K related kinase
TK2	693544	TK2	thymidine kinase 2
C20H16orf74	693546	C20H16orf74	chromosome 20 C16orf74 homolog
LOC693547	693547	LOC693547	Down syndrome critical region gene 8 pseudogene
RFC2	693548	RFC2	replication factor C subunit 2
LSM5	693550	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
SCIN	693551	SCIN	scinderin
PHTF2	693552	PHTF2	putative homeodomain transcription factor 2
BRAF	693554	BRAF	B-Raf proto-oncogene, serine/threonine kinase
RREB1	693556	RREB1	ras responsive element binding protein 1
TREM1	693558	TREM1	triggering receptor expressed on myeloid cells 1
IBTK	693559	IBTK	inhibitor of Bruton tyrosine kinase
AFDN	693560	AFDN	afadin, adherens junction formation factor
PI4K2B	693561	PI4K2B	phosphatidylinositol 4-kinase type 2 beta
LIN54	693562	LIN54	lin-54 DREAM MuvB core complex component
IGFBP7	693564	IGFBP7	insulin like growth factor binding protein 7
PGRMC2	693565	PGRMC2	progesterone receptor membrane component 2
DCLK2	693566	DCLK2	doublecortin like kinase 2
DDX60	693567	DDX60	DExD/H-box helicase 60
OSMR	693569	OSMR	oncostatin M receptor
LOC693571	693571	LOC693571	chromobox protein homolog 3 pseudogene
MZB1	693572	MZB1	marginal zone B and B1 cell specific protein
LOC693573	693573	LOC693573	ribosomal protein L3-like
TNFAIP8L3	693574	TNFAIP8L3	TNF alpha induced protein 8 like 3
FSD2	693575	FSD2	fibronectin type III and SPRY domain containing 2
LOC693576	693576	LOC693576	60S ribosomal protein L23a pseudogene
LOC693577	693577	LOC693577	26S proteasome regulatory subunit 10B
LOC693578	693578	LOC693578	60S ribosomal protein L22 pseudogene
TCEA1	693579	TCEA1	transcription elongation factor A1
LOC693580	693580	LOC693580	transcription factor BTF3 pseudogene
AZIN1	693581	AZIN1	antizyme inhibitor 1
GPR20	693582	GPR20	G protein-coupled receptor 20
ECHDC3	693583	ECHDC3	enoyl-CoA hydratase domain containing 3
LOC693584	693584	LOC693584	40S ribosomal protein S3a pseudogene
CCAR1	693585	CCAR1	cell division cycle and apoptosis regulator 1
LIPF	693586	LIPF	lipase F, gastric type
PAGE1	693588	PAGE1	PAGE family member 1
HTATSF1	693589	HTATSF1	HIV-1 Tat specific factor 1
APOL6	693593	APOL6	apolipoprotein L6
CAPRIN2	693594	CAPRIN2	caprin family member 2
ZDHHC17	693595	ZDHHC17	zinc finger DHHC-type palmitoyltransferase 17
LOC693598	693598	LOC693598	PC-esterase domain-containing protein 1B-like
CENPO	693599	CENPO	centromere protein O
POLD3	693601	POLD3	DNA polymerase delta 3, accessory subunit
LOC693602	693602	LOC693602	tripartite motif-containing protein 64C-like
LOC693603	693603	LOC693603	uncharacterized LOC693603
RPL35	693604	RPL35	ribosomal protein L35
ABCA10	693607	ABCA10	ATP binding cassette subfamily A member 10
SOHLH2	693608	SOHLH2	spermatogenesis and oogenesis specific basic helix-loop-helix 2
PLIN4	693610	PLIN4	perilipin 4
LOC693611	693611	LOC693611	zinc finger protein 493
RYR1	693612	RYR1	ryanodine receptor 1
SLC25A38	693614	SLC25A38	solute carrier family 25 member 38
RPS2	693615	RPS2	ribosomal protein S2
TCP10	693619	TCP10	T-complex protein 10A homolog 2
CXXC4	693620	CXXC4	CXXC finger protein 4
SMIM15	693623	SMIM15	small integral membrane protein 15
NSG2	693625	NSG2	neuronal vesicle trafficking associated 2
SNX6	693626	SNX6	sorting nexin 6
LIPK	693627	LIPK	lipase family member K
STARD8	693629	STARD8	StAR related lipid transfer domain containing 8
LOC693630	693630	LOC693630	forkhead box protein N3-like
CYP2J2	693631	CYP2J2	cytochrome P450 family 2 subfamily J member 2
LOC693632	693632	LOC693632	transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C) pseudogene
HIST3H2BB	693635	HIST3H2BB	histone cluster 3, H2bb
C4BPB	693636	C4BPB	complement component 4 binding protein beta
NUF2	693637	NUF2	NUF2 component of NDC80 kinetochore complex
FITM2	693640	FITM2	fat storage inducing transmembrane protein 2
LOC693641	693641	LOC693641	proliferation-associated protein 2G4 pseudogene
RBFOX2	693642	RBFOX2	RNA binding fox-1 homolog 2
LOC693643	693643	LOC693643	taste receptor type 2 member 20
ATF1	693644	ATF1	activating transcription factor 1
FBXO21	693647	FBXO21	F-box protein 21
PXMP2	693648	PXMP2	peroxisomal membrane protein 2
LYPD6	693649	LYPD6	LY6/PLAUR domain containing 6
STAT1	693650	STAT1	signal transducer and activator of transcription 1
AGAP1	693652	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
MBOAT2	693653	MBOAT2	membrane bound O-acyltransferase domain containing 2
INSIG2	693654	INSIG2	insulin induced gene 2
TMEM216	693655	TMEM216	transmembrane protein 216
UEVLD	693656	UEVLD	UEV and lactate/malate dehyrogenase domains
CHRDL2	693657	CHRDL2	chordin like 2
CLTA	693659	CLTA	clathrin light chain A
TUT7	693660	TUT7	terminal uridylyl transferase 7
SRCIN1	693662	SRCIN1	SRC kinase signaling inhibitor 1
SPART	693663	SPART	spartin
LOC693664	693664	LOC693664	pseudouridine-5'-phosphatase
LOC693665	693665	LOC693665	zinc finger protein 429
ACTN4	693666	ACTN4	actinin alpha 4
C2H3orf38	693668	C2H3orf38	chromosome 2 C3orf38 homolog
NUP210	693669	NUP210	nucleoporin 210
IL17RB	693671	IL17RB	interleukin 17 receptor B
C20H16orf78	693672	C20H16orf78	chromosome 20 C16orf78 homolog
CKLF	693673	CKLF	chemokine-like factor
EMC8	693674	EMC8	ER membrane protein complex subunit 8
KCNJ6	693675	KCNJ6	potassium inwardly rectifying channel subfamily J member 6
LAT2	693676	LAT2	linker for activation of T cells family member 2
DDC	693677	DDC	dopa decarboxylase
TMEM60	693679	TMEM60	transmembrane protein 60
TSPAN12	693680	TSPAN12	tetraspanin 12
MRPS33	693681	MRPS33	mitochondrial ribosomal protein S33
LOC693682	693682	LOC693682	60S ribosomal protein L32 pseudogene
FBXL4	693683	FBXL4	F-box and leucine rich repeat protein 4
HS3ST5	693684	HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5
ZCCHC4	693685	ZCCHC4	zinc finger CCHC-type containing 4
SEC31A	693687	SEC31A	SEC31 homolog A, COPII coat complex component
LOC693688	693688	LOC693688	ubiquitin-conjugating enzyme E2 C
JADE1	693690	JADE1	jade family PHD finger 1
STOX2	693692	STOX2	storkhead box 2
LOC693694	693694	LOC693694	acidic leucine-rich nuclear phosphoprotein 32 family member E pseudogene
PROB1	693695	PROB1	proline rich basic protein 1
CERS3	693696	CERS3	ceramide synthase 3
BAZ1A	693697	BAZ1A	bromodomain adjacent to zinc finger domain 1A
STYX	693698	STYX	serine/threonine/tyrosine interacting protein
LOC693699	693699	LOC693699	nudC domain-containing protein 2
LYPLA1	693700	LYPLA1	lysophospholipase 1
PSKH2	693701	PSKH2	protein serine kinase H2
LOC693702	693702	LOC693702	40S ribosomal protein S25 pseudogene
PTP4A3	693703	PTP4A3	protein tyrosine phosphatase 4A3
PROSER2	693705	PROSER2	proline and serine rich 2
LOC693706	693706	LOC693706	lysozyme-like protein 1
TET1	693707	TET1	tet methylcytosine dioxygenase 1
LOC693708	693708	LOC693708	14-3-3 protein zeta/delta pseudogene
CCL3L1	693710	CCL3L1	chemokine (C-C motif) ligand 3-like 1
LOC693711	693711	LOC693711	uncharacterized LOC693711
LOC693712	693712	LOC693712	heterogeneous nuclear ribonucleoprotein A1-like
LOC693713	693713	LOC693713	40S ribosomal protein S2-like
SATL1	693715	SATL1	spermidine/spermine N1-acetyl transferase like 1
UBE2A	693716	UBE2A	ubiquitin conjugating enzyme E2 A
VGLL1	693717	VGLL1	vestigial like family member 1
PNMA5	693718	PNMA5	PNMA family member 5
CAP1	693719	CAP1	cyclase associated actin cytoskeleton regulatory protein 1
FGGY	693720	FGGY	FGGY carbohydrate kinase domain containing
NKX1-1	693722	NKX1-1	NK1 homeobox 1
LYPD6B	693727	LYPD6B	LY6/PLAUR domain containing 6B
LOC693728	693728	LOC693728	39S ribosomal protein L45, mitochondrial pseudogene
GCC2	693729	GCC2	GRIP and coiled-coil domain containing 2
CPSF7	693730	CPSF7	cleavage and polyadenylation specific factor 7
LDHC	693731	LDHC	lactate dehydrogenase C
GLIPR2	693734	GLIPR2	GLI pathogenesis related 2
INSL6	693735	INSL6	insulin like 6
LOC693736	693736	LOC693736	40S ribosomal protein S6 pseudogene
SOCS7	693737	SOCS7	suppressor of cytokine signaling 7
PLIN5	693740	PLIN5	perilipin 5
MBOAT7	693742	MBOAT7	membrane bound O-acyltransferase domain containing 7
CAPN7	693743	CAPN7	calpain 7
RNF151	693744	RNF151	ring finger protein 151
LARP1B	693747	LARP1B	La ribonucleoprotein 1B
DDX60L	693749	DDX60L	DExD/H-box 60 like
LOC693750	693750	LOC693750	ras-related protein Rap-1b
LOC693751	693751	LOC693751	60S ribosomal protein L5-like
CALML4	693753	CALML4	calmodulin like 4
LOC693756	693756	LOC693756	RNA polymerase II subunit A C-terminal domain phosphatase SSU72 pseudogene
LOC693757	693757	LOC693757	dual specificity mitogen-activated protein kinase kinase 1 pseudogene
DENND3	693759	DENND3	DENN domain containing 3
LIPN	693761	LIPN	lipase family member N
LOC693762	693762	LOC693762	protein FAM47A-like
APOOL	693763	APOOL	apolipoprotein O like
CXHXorf56	693764	CXHXorf56	chromosome X CXorf56 homolog
ZMPSTE24	693765	ZMPSTE24	zinc metallopeptidase STE24
LOC693766	693766	LOC693766	mitochondrial import receptor subunit TOM22 homolog pseudogene
LOC693767	693767	LOC693767	60S ribosomal protein L21 pseudogene
HIST3H2A	693768	HIST3H2A	histone cluster 3, H2a
YOD1	693769	YOD1	YOD1 deubiquitinase
TAF5L	693770	TAF5L	TATA-box binding protein associated factor 5 like
TMEM51	693771	TMEM51	transmembrane protein 51
GDAP1L1	693773	GDAP1L1	ganglioside induced differentiation associated protein 1 like 1
SPTLC3	693775	SPTLC3	serine palmitoyltransferase long chain base subunit 3
LOC693777	693777	LOC693777	taste receptor type 2 member 43
TMPRSS12	693778	TMPRSS12	transmembrane serine protease 12
SLC25A3	693780	SLC25A3	solute carrier family 25 member 3
NOS1	693781	NOS1	nitric oxide synthase 1
PGAM5	693782	PGAM5	PGAM family member 5, mitochondrial serine/threonine protein phosphatase
MMADHC	693783	MMADHC	metabolism of cobalamin associated D
LOC693785	693785	LOC693785	prothymosin alpha
HIPK3	693786	HIPK3	homeodomain interacting protein kinase 3
TSG101	693787	TSG101	tumor susceptibility 101
XRRA1	693788	XRRA1	X-ray radiation resistance associated 1
NCAM1	693789	NCAM1	neural cell adhesion molecule 1
OLFML2A	693790	OLFML2A	olfactomedin like 2A
CCIN	693791	CCIN	calicin
LOC693792	693792	LOC693792	thioredoxin pseudogene
TEKT3	693793	TEKT3	tektin 3
ABCA5	693795	ABCA5	ATP binding cassette subfamily A member 5
CCNA1	693797	CCNA1	cyclin A1
BORA	693798	BORA	BORA aurora kinase A activator
LOC693799	693799	LOC693799	mitochondrial import inner membrane translocase subunit Tim9
AKAIN1	693800	AKAIN1	A-kinase anchor inhibitor 1
MBD2	693801	MBD2	methyl-CpG binding domain protein 2
LOC693802	693802	LOC693802	lactate dehydrogenase B pseudogene
LOC693803	693803	LOC693803	zinc finger protein 708
CAPN12	693804	CAPN12	calpain 12
CHDH	693805	CHDH	choline dehydrogenase
CCR8	693806	CCR8	C-C motif chemokine receptor 8
TMC7	693807	TMC7	transmembrane channel like 7
ZNF423	693808	ZNF423	zinc finger protein 423
CMTM2	693810	CMTM2	CKLF like MARVEL transmembrane domain containing 2
COX4I1	693811	COX4I1	cytochrome c oxidase subunit 4I1
DYRK1A	693812	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A
LOC693813	693813	LOC693813	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial pseudogene
RSBN1L	693814	RSBN1L	round spermatid basic protein 1 like
NCAPG2	693816	NCAPG2	non-SMC condensin II complex subunit G2
SSR1	693818	SSR1	signal sequence receptor subunit 1
LOC693819	693819	LOC693819	60S ribosomal protein L3 pseudogene
LOC693820	693820	LOC693820	40S ribosomal protein S29
THAP9	693821	THAP9	THAP domain containing 9
SCLT1	693822	SCLT1	sodium channel and clathrin linker 1
LRBA	693823	LRBA	LPS responsive beige-like anchor protein
PALLD	693824	PALLD	palladin, cytoskeletal associated protein
IRX1	693825	IRX1	iroquois homeobox 1
SRP19	693829	SRP19	signal recognition particle 19
SPATA24	693830	SPATA24	spermatogenesis associated 24
GLDN	693831	GLDN	gliomedin
LINS1	693833	LINS1	lines homolog 1
GNPNAT1	693834	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1
MAP3K9	693835	MAP3K9	mitogen-activated protein kinase kinase kinase 9
SPATA7	693836	SPATA7	spermatogenesis associated 7
LOC693837	693837	LOC693837	secretogranin V (7B2 protein) pseudogene
ATP6V0D2	693838	ATP6V0D2	ATPase H+ transporting V0 subunit d2
ATP6V1C1	693840	ATP6V1C1	ATPase H+ transporting V1 subunit C1
