alias	gene_id	gene_symbol	gene_desc
Gabra3	24947	Gabra3	gamma-aminobutyric acid type A receptor subunit alpha 3
Fmr1	24948	Fmr1	FMRP translational regulator 1
Syn1	24949	Syn1	synapsin I
Srd5a1	24950	Srd5a1	steroid 5 alpha-reductase 1
Gcg	24952	Gcg	glucagon
Gcgr	24953	Gcgr	glucagon receptor
Insr	24954	Insr	insulin receptor
Glul	24957	Glul	glutamate-ammonia ligase
Pgam2	24959	Pgam2	phosphoglycerate mutase 2
Cth	24962	Cth	cystathionine gamma-lyase
Hspa1l	24963	Hspa1l	heat shock protein family A (Hsp70) member 1 like
Psmb9	24967	Psmb9	proteasome 20S subunit beta 9
Psmb8	24968	Psmb8	proteasome 20S subunit beta 8
RT1-A1	24973	RT1-A1	RT1 class Ia, locus A1
RT1-A2	24974	RT1-A2	RT1 class Ia, locus A2
RT1-Cl	24977	RT1-Cl	RT1 class Ib, locus Cl
RT1-Db2	24981	RT1-Db2	RT1 class II, locus Db2
RT1-DOa	24984	RT1-DOa	RT1 class II, locus DOa
RT1-Ha	24986	RT1-Ha	RT1 class II, locus Ha
RT1-M2	24988	RT1-M2	RT1 class Ib, locus M2
RT1-S2	24994	RT1-S2	RT1 class Ib, locus S2
Tacr2	25007	Tacr2	tachykinin receptor 2
Lta	25008	Lta	lymphotoxin alpha
Vars1	25009	Vars1	valyl-tRNA synthetase 1
Scgb2a2	25010	Scgb2a2	secretoglobin, family 2A, member 2
Cyp2c12	25011	Cyp2c12	cytochrome P450, family 2, subfamily c, polypeptide 12
Snap25	25012	Snap25	synaptosome associated protein 25
Semg1	25013	Semg1	semenogelin 1
Acat1	25014	Acat1	acetyl-CoA acetyltransferase 1
Myo5a	25017	Myo5a	myosin VA
Xrcc6	25019	Xrcc6	X-ray repair cross complementing 6
Itgam	25021	Itgam	integrin subunit alpha M
Fgfr2	25022	Fgfr2	fibroblast growth factor receptor 2
Prkcb	25023	Prkcb	protein kinase C, beta
Gipr	25024	Gipr	gastric inhibitory polypeptide receptor
Nras-ps1	25025	Nras-ps1	neuroblastoma RAS viral (v-ras) oncogene homolog , pseudogene 1
Adm	25026	Adm	adrenomedullin
Slc16a1	25027	Slc16a1	solute carrier family 16 member 1
Ampd1	25028	Ampd1	adenosine monophosphate deaminase 1
Calcrl	25029	Calcrl	calcitonin receptor like receptor
Andpro	25030	Andpro	androgen regulated protein
Plcb4	25031	Plcb4	phospholipase C, beta 4
Sstr1	25033	Sstr1	somatostatin receptor 1
Cyb5r3	25035	Cyb5r3	cytochrome b5 reductase 3
Scn2x	25036	Scn2x	skeletal muscle voltage-sensitive sodium channel subtype 2
Mobp	25037	Mobp	myelin-associated oligodendrocyte basic protein
Gip	25040	Gip	gastric inhibitory polypeptide
P2rx6	25041	P2rx6	purinergic receptor P2X 6
Oaz1-ps	25042	Oaz1-ps	ornithine decarboxylase antizyme pseudogene
Eln	25043	Eln	elastin
Sds	25044	Sds	serine dehydratase
Dbi	25045	Dbi	diazepam binding inhibitor, acyl-CoA binding protein
Pigr	25046	Pigr	polymeric immunoglobulin receptor
Fcer1a	25047	Fcer1a	Fc fragment of IgE receptor Ia
Klkb1	25048	Klkb1	kallikrein B1
Atxn1	25049	Atxn1	ataxin 1
Camk4	25050	Camk4	calcium/calmodulin-dependent protein kinase IV
Glp1r	25051	Glp1r	glucagon-like peptide 1 receptor
Prss2	25052	Prss2	protease, serine, 2
Cyp2d2	25053	Cyp2d2	cytochrome P450, family 2, subfamily d, polypeptide 2
Ntrk2	25054	Ntrk2	neurotrophic receptor tyrosine kinase 2
Lipa	25055	Lipa	lipase A, lysosomal acid type
Rbp1	25056	Rbp1	retinol binding protein 1
Hk1	25058	Hk1	hexokinase 1
Hk2	25059	Hk2	hexokinase 2
Hk3	25060	Hk3	hexokinase 3
Crabp1	25061	Crabp1	cellular retinoic acid binding protein 1
Gpd2	25062	Gpd2	glycerol-3-phosphate dehydrogenase 2
Slc12a1	25065	Slc12a1	solute carrier family 12 member 1
Pvr	25066	Pvr	PVR cell adhesion molecule
Tnfrsf8	25069	Tnfrsf8	TNF receptor superfamily member 8
Scarb1	25073	Scarb1	scavenger receptor class B, member 1
Htr1b	25075	Htr1b	5-hydroxytryptamine receptor 1B
Apoa4	25080	Apoa4	apolipoprotein A4
Apoa1	25081	Apoa1	apolipoprotein A1
Adra2a	25083	Adra2a	adrenoceptor alpha 2A
Il4r	25084	Il4r	interleukin 4 receptor
Th	25085	Th	tyrosine hydroxylase
Cyp2e1	25086	Cyp2e1	cytochrome P450, family 2, subfamily e, polypeptide 1
Kng2l1	25087	Kng2l1	kininogen 2-like 1
Mitf	25094	Mitf	melanocyte inducing transcription factor
Ampd3	25095	Ampd3	adenosine monophosphate deaminase 3
Pld1	25096	Pld1	phospholipase D1
Pld2	25097	Pld2	phospholipase D2
Foxa1	25098	Foxa1	forkhead box A1
Foxa2	25099	Foxa2	forkhead box A2
Foxa3	25100	Foxa3	forkhead box A3
Chrna3	25101	Chrna3	cholinergic receptor nicotinic alpha 3 subunit
Chrna5	25102	Chrna5	cholinergic receptor nicotinic alpha 5 subunit
Chrnb4	25103	Chrnb4	cholinergic receptor nicotinic beta 4 subunit
Pc	25104	Pc	pyruvate carboxylase
Nppb	25105	Nppb	natriuretic peptide B
Rgn	25106	Rgn	regucalcin
Avpr1a	25107	Avpr1a	arginine vasopressin receptor 1A
Avpr2	25108	Avpr2	arginine vasopressin receptor 2
Cd1d1	25109	Cd1d1	CD1d1 molecule
Klrd1	25110	Klrd1	killer cell lectin like receptor D1
Chrm4	25111	Chrm4	cholinergic receptor, muscarinic 4
Gadd45a	25112	Gadd45a	growth arrest and DNA-damage-inducible, alpha
Ddn	25113	Ddn	dendrin
Fgfr4	25114	Fgfr4	fibroblast growth factor receptor 4
Hsd11b1	25116	Hsd11b1	hydroxysteroid 11-beta dehydrogenase 1
Hsd11b2	25117	Hsd11b2	hydroxysteroid 11-beta dehydrogenase 2
Itga1	25118	Itga1	integrin subunit alpha 1
Mr1	25119	Mr1	major histocompatibility complex, class I-related
Aanat	25120	Aanat	aralkylamine N-acetyltransferase
Pcsk2	25121	Pcsk2	proprotein convertase subtilisin/kexin type 2
Scnn1a	25122	Scnn1a	sodium channel epithelial 1 subunit alpha
Tagln	25123	Tagln	transgelin
Stat1	25124	Stat1	signal transducer and activator of transcription 1
Stat3	25125	Stat3	signal transducer and activator of transcription 3
Stat5b	25126	Stat5b	signal transducer and activator of transcription 5B
Umod	25128	Umod	uromodulin
Egr4	25129	Egr4	early growth response 4
Stx2	25130	Stx2	syntaxin 2
Myo5b	25132	Myo5b	myosin Vb
Pcdhb12	25133	Pcdhb12	protocadherin beta 12
Gnmt	25134	Gnmt	glycine N-methyltransferase
Ncl	25135	Ncl	nucleolin
Gfra2	25136	Gfra2	GDNF family receptor alpha 2
Slc2a4	25139	Slc2a4	solute carrier family 2 member 4
Livtr	25140	Livtr	Liver-specific transporter
Cd24	25145	Cd24	CD24 molecule
Cyp17a1	25146	Cyp17a1	cytochrome P450, family 17, subfamily a, polypeptide 1
Cyp19a1	25147	Cyp19a1	cytochrome P450, family 19, subfamily a, polypeptide 1
Egr3	25148	Egr3	early growth response 3
Esr2	25149	Esr2	estrogen receptor 2
Fyn	25150	Fyn	FYN proto-oncogene, Src family tyrosine kinase
Igf2r	25151	Igf2r	insulin-like growth factor 2 receptor
Map1a	25152	Map1a	microtubule-associated protein 1A
Mas1	25153	Mas1	MAS1 proto-oncogene, G protein-coupled receptor
Pgr	25154	Pgr	progesterone receptor
Syk	25155	Syk	spleen associated tyrosine kinase
Vav1	25156	Vav1	vav guanine nucleotide exchange factor 1
Plagl1	25157	Plagl1	PLAG1 like zinc finger 1
Gata2	25159	Gata2	GATA binding protein 2
Sp4	25162	Sp4	Sp4 transcription factor
Cdkn2a	25163	Cdkn2a	cyclin-dependent kinase inhibitor 2A
Cdkn2b	25164	Cdkn2b	cyclin-dependent kinase inhibitor 2B
Zfp386	25165	Zfp386	zinc finger protein 386 (Kruppel-like)
Casp1	25166	Casp1	caspase 1
Ptpra	25167	Ptpra	protein tyrosine phosphatase, receptor type, A
Gata1	25172	Gata1	GATA binding protein 1
Slc25a5	25176	Slc25a5	solute carrier family 25 member 5
Fhl1	25177	Fhl1	four and a half LIM domains 1
Idh3g	25179	Idh3g	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma
Bgn	25181	Bgn	biglycan
Gdi1	25183	Gdi1	GDP dissociation inhibitor 1
Efnb1	25186	Efnb1	ephrin B1
Htr2c	25187	Htr2c	5-hydroxytryptamine receptor 2C
Klrb1b	25192	Klrb1b	killer cell lectin-like receptor subfamily B member 1B
Ccnd3	25193	Ccnd3	cyclin D3
Gnrh1	25194	Gnrh1	gonadotropin releasing hormone 1
Drd5	25195	Drd5	dopamine receptor D5
Inhbb	25196	Inhbb	inhibin subunit beta B
St6gal1	25197	St6gal1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
Cdh14	25198	Cdh14	cadherin 14
Edpm1	25199	Edpm1	Estrogen-dependent pituitary mass QTL 1
Edpm2	25200	Edpm2	Estrogen-dependent pituitary mass QTL 2
Gucy1b1	25202	Gucy1b1	guanylate cyclase 1 soluble subunit beta 1
Ccnb1	25203	Ccnb1	cyclin B1
Pcsk1	25204	Pcsk1	proprotein convertase subtilisin/kexin type 1
Il6st	25205	Il6st	interleukin 6 signal transducer
Gucy1b2	25206	Gucy1b2	guanylate cyclase 1 soluble subunit beta 2
Lyz2	25211	Lyz2	lysozyme 2
Sdc1	25216	Sdc1	syndecan 1
Tapbp	25217	Tapbp	TAP binding protein
Vps52	25218	Vps52	VPS52 subunit of GARP complex
Sry	25221	Sry	sex determining region Y
Tspy1	25223	Tspy1	testis specific protein, Y-linked 1
Uba1y	25225	Uba1y	ubiquitin-activating enzyme, Chr Y
Arsb	25227	Arsb	arylsulfatase B
Chrm1	25229	Chrm1	cholinergic receptor, muscarinic 1
Add3	25230	Add3	adducin 3
Onecut1	25231	Onecut1	one cut homeobox 1
Tyro3	25232	Tyro3	TYRO3 protein tyrosine kinase
Akt2	25233	Akt2	AKT serine/threonine kinase 2
Ghr	25235	Ghr	growth hormone receptor
Gpc3	25236	Gpc3	glypican 3
Acvrl1	25237	Acvrl1	activin A receptor like type 1
Grk2	25238	Grk2	G protein-coupled receptor kinase 2
Apod	25239	Apod	apolipoprotein D
Aqp1	25240	Aqp1	aquaporin 1
Aqp5	25241	Aqp5	aquaporin 5
Arnt	25242	Arnt	aryl hydrocarbon receptor nuclear translocator
Arnt2	25243	Arnt2	aryl hydrocarbon receptor nuclear translocator 2
Bckdha	25244	Bckdha	branched chain keto acid dehydrogenase E1 subunit alpha
Bdkrb2	25245	Bdkrb2	bradykinin receptor B2
Bsg	25246	Bsg	basigin (Ok blood group)
Nsg1	25247	Nsg1	neuronal vesicle trafficking associated 1
Cnr1	25248	Cnr1	cannabinoid receptor 1
Coq7	25249	Coq7	coenzyme Q7, hydroxylase
Cox8b	25250	Cox8b	cytochrome c oxidase, subunit VIIIb
Cyp2g1	25251	Cyp2g1	cytochrome P450, family 2, subfamily g, polypeptide 1
Dlg1	25252	Dlg1	discs large MAGUK scaffold protein 1
Dpp4	25253	Dpp4	dipeptidylpeptidase 4
Dspp	25254	Dspp	dentin sialophosphoprotein
Dyrk1a	25255	Dyrk1a	dual specificity tyrosine phosphorylation regulated kinase 1A
Fmo1	25256	Fmo1	flavin containing dimethylaniline monoxygenase 1
Gamt	25257	Gamt	guanidinoacetate N-methyltransferase
Glycam1	25258	Glycam1	glycosylation dependent cell adhesion molecule 1
Gp5	25259	Gp5	glycoprotein V (platelet)
Gstt1	25260	Gstt1	glutathione S-transferase theta 1
Id1	25261	Id1	inhibitor of DNA binding 1, HLH protein
Itpr1	25262	Itpr1	inositol 1,4,5-trisphosphate receptor, type 1
Mal	25263	Mal	mal, T-cell differentiation protein
Nmbr	25264	Nmbr	neuromedin B receptor
P2ry1	25265	P2ry1	purinergic receptor P2Y1
Pdgfa	25266	Pdgfa	platelet derived growth factor subunit A
Pdgfra	25267	Pdgfra	platelet derived growth factor receptor alpha
Proc	25268	Proc	protein C, inactivator of coagulation factors Va and VIIIa
Pvalb	25269	Pvalb	parvalbumin
Abcd3	25270	Abcd3	ATP binding cassette subfamily D member 3
Rxra	25271	Rxra	retinoid X receptor alpha
Mapk10	25272	Mapk10	mitogen activated protein kinase 10
Smo	25273	Smo	smoothened, frizzled class receptor
Tst	25274	Tst	thiosulfate sulfurtransferase
Cnp	25275	Cnp	2',3'-cyclic nucleotide 3' phosphodiesterase
Sycp1	25276	Sycp1	synaptonemal complex protein 1
Mfge8	25277	Mfge8	milk fat globule EGF and factor V/VIII domain containing
Cox6a2	25278	Cox6a2	cytochrome c oxidase subunit 6A2
Cyp24a1	25279	Cyp24a1	cytochrome P450, family 24, subfamily a, polypeptide 1
St8sia1	25280	St8sia1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
Nup153	25281	Nup153	nucleoporin 153
Cox6a1	25282	Cox6a1	cytochrome c oxidase subunit 6A1
Gclc	25283	Gclc	glutamate-cysteine ligase, catalytic subunit
Amacr	25284	Amacr	alpha-methylacyl-CoA racemase
Igfbp5	25285	Igfbp5	insulin-like growth factor binding protein 5
Acadl	25287	Acadl	acyl-CoA dehydrogenase, long chain
Acsl1	25288	Acsl1	acyl-CoA synthetase long-chain family member 1
Adcy6	25289	Adcy6	adenylate cyclase 6
Alox5	25290	Alox5	arachidonate 5-lipoxygenase
Anxa3	25291	Anxa3	annexin A3
Apoc1	25292	Apoc1	apolipoprotein C1
Aqp4	25293	Aqp4	aquaporin 4
Azgp1	25294	Azgp1	alpha-2-glycoprotein 1, zinc-binding
Bglap	25295	Bglap	bone gamma-carboxyglutamate protein
Bmp4	25296	Bmp4	bone morphogenetic protein 4
Cacnb3	25297	Cacnb3	calcium voltage-gated channel auxiliary subunit beta 3
Cck	25298	Cck	cholecystokinin
Cd247	25300	Cd247	Cd247 molecule
Cebpg	25301	Cebpg	CCAAT/enhancer binding protein gamma
Chrna7	25302	Chrna7	cholinergic receptor nicotinic alpha 7 subunit
Abcc2	25303	Abcc2	ATP binding cassette subfamily C member 2
Comp	25304	Comp	cartilage oligomeric matrix protein
Cort	25305	Cort	cortistatin
Cpd	25306	Cpd	carboxypeptidase D
Cst3	25307	Cst3	cystatin C
Cstb	25308	Cstb	cystatin B
Cycs	25309	Cycs	cytochrome c, somatic
Cyct	25310	Cyct	cytochrome c, testis
Dcc	25311	Dcc	DCC netrin 1 receptor
Dmp1	25312	Dmp1	dentin matrix acidic phosphoprotein 1
Egf	25313	Egf	epidermal growth factor
Emp1	25314	Emp1	epithelial membrane protein 1
Ephx1	25315	Ephx1	epoxide hydrolase 1
Ms4a2	25316	Ms4a2	membrane spanning 4-domains A2
Fgf1	25317	Fgf1	fibroblast growth factor 1
Fnta	25318	Fnta	farnesyltransferase, CAAX box, alpha
Fth1	25319	Fth1	ferritin heavy chain 1
Gast	25320	Gast	gastrin
Ghrhr	25321	Ghrhr	growth hormone releasing hormone receptor
Hsd17b1	25322	Hsd17b1	hydroxysteroid (17-beta) dehydrogenase 1
Htr1d	25323	Htr1d	5-hydroxytryptamine receptor 1D
Htr4	25324	Htr4	5-hydroxytryptamine receptor 4
Il10	25325	Il10	interleukin 10
Jak3	25326	Jak3	Janus kinase 3
Kcnc1	25327	Kcnc1	potassium voltage-gated channel subfamily C member 1
Lamp1	25328	Lamp1	lysosomal-associated membrane protein 1
Lhb	25329	Lhb	luteinizing hormone subunit beta
Lipe	25330	Lipe	lipase E, hormone sensitive type
Mat1a	25331	Mat1a	methionine adenosyltransferase 1A
Mgmt	25332	Mgmt	O-6-methylguanine-DNA methyltransferase
Mgp	25333	Mgp	matrix Gla protein
Bhlha15	25334	Bhlha15	basic helix-loop-helix family, member a15
Mmp7	25335	Mmp7	matrix metallopeptidase 7
Nfyb	25336	Nfyb	nuclear transcription factor Y subunit beta
Nfyc	25337	Nfyc	nuclear transcription factor Y subunit gamma
Ninj1	25338	Ninj1	ninjurin 1
Npr3	25339	Npr3	natriuretic peptide receptor 3
Npy5r	25340	Npy5r	neuropeptide Y receptor Y5
Tnfrsf11b	25341	Tnfrsf11b	TNF receptor superfamily member 11B
Oxtr	25342	Oxtr	oxytocin receptor
Pdc	25343	Pdc	phosducin
Phb	25344	Phb	prohibitin
Prm2	25345	Prm2	protamine 2
Ros1	25346	Ros1	ROS proto-oncogene 1 , receptor tyrosine kinase
Rpl39	25347	Rpl39	ribosomal protein L39
Rps29	25348	Rps29	ribosomal protein S29
Scn2b	25349	Scn2b	sodium voltage-gated channel beta subunit 2
Sftpd	25350	Sftpd	surfactant protein D
Slc2a2	25351	Slc2a2	solute carrier family 2 member 2
Sod3	25352	Sod3	superoxide dismutase 3
Spp1	25353	Spp1	secreted phosphoprotein 1
Sstr5	25354	Sstr5	somatostatin receptor 5
Cntn2	25356	Cntn2	contactin 2
Thrsp	25357	Thrsp	thyroid hormone responsive
Timp3	25358	Timp3	TIMP metallopeptidase inhibitor 3
Tmpo	25359	Tmpo	thymopoietin
Tshr	25360	Tshr	thyroid stimulating hormone receptor
Vcam1	25361	Vcam1	vascular cell adhesion molecule 1
Slc30a2	25362	Slc30a2	solute carrier family 30 member 2
Acadvl	25363	Acadvl	acyl-CoA dehydrogenase, very long chain
Asic2	25364	Asic2	acid sensing ion channel subunit 2
Actg2	25365	Actg2	actin gamma 2, smooth muscle
Acvr2b	25366	Acvr2b	activin A receptor type 2B
Adarb1	25367	Adarb1	adenosine deaminase, RNA-specific, B1
Adk	25368	Adk	adenosine kinase
Adora2a	25369	Adora2a	adenosine A2a receptor
Adora3	25370	Adora3	adenosine A3 receptor
Adprh	25371	Adprh	ADP-ribosylarginine hydrolase
Grk3	25372	Grk3	G protein-coupled receptor kinase 3
Ahsg	25373	Ahsg	alpha-2-HS-glycoprotein
Alad	25374	Alad	aminolevulinate dehydratase
Aldh3a1	25375	Aldh3a1	aldehyde dehydrogenase 3 family, member A1
Ambn	25376	Ambn	ameloblastin
Ambp	25377	Ambp	alpha-1-microglobulin/bikunin precursor
Amh	25378	Amh	anti-Mullerian hormone
Anp32a	25379	Anp32a	acidic nuclear phosphoprotein 32 family member A
Anxa1	25380	Anxa1	annexin A1
Apobec1	25383	Apobec1	apolipoprotein B mRNA editing enzyme catalytic subunit 1
Faslg	25385	Faslg	Fas ligand
Aqp2	25386	Aqp2	aquaporin 2
Arrb1	25387	Arrb1	arrestin, beta 1
Arrb2	25388	Arrb2	arrestin, beta 2
Atf3	25389	Atf3	activating transcription factor 3
Atp1b3	25390	Atp1b3	ATPase Na+/K+ transporting subunit beta 3
Atp2a3	25391	Atp2a3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
Atp5if1	25392	Atp5if1	ATP synthase inhibitory factor subunit 1
Bcan	25393	Bcan	brevican
Bfsp1	25394	Bfsp1	beaded filament structural protein 1
Cacna1a	25398	Cacna1a	calcium voltage-gated channel subunit alpha1 A
Cacna2d1	25399	Cacna2d1	calcium voltage-gated channel auxiliary subunit alpha2delta 1
Camk2a	25400	Camk2a	calcium/calmodulin-dependent protein kinase II alpha
Alx1	25401	Alx1	ALX homeobox 1
Casp3	25402	Casp3	caspase 3
Cast	25403	Cast	calpastatin
Cav1	25404	Cav1	caveolin 1
Ccng1	25405	Ccng1	cyclin G1
Cd44	25406	Cd44	CD44 molecule (Indian blood group)
Cd59	25407	Cd59	CD59 molecule
Cd80	25408	Cd80	Cd80 molecule
Cdh6	25409	Cdh6	cadherin 6
Cebpe	25410	Cebpe	CCAAT/enhancer binding protein epsilon
Cnga2	25411	Cnga2	cyclic nucleotide gated channel subunit alpha 2
Col2a1	25412	Col2a1	collagen type II alpha 1 chain
Cpt2	25413	Cpt2	carnitine palmitoyltransferase 2
Bcar1	25414	Bcar1	BCAR1 scaffold protein, Cas family member
Crmp1	25415	Crmp1	collapsin response mediator protein 1
Dpysl2	25416	Dpysl2	dihydropyrimidinase-like 2
Dpysl4	25417	Dpysl4	dihydropyrimidinase-like 4
Dpysl3	25418	Dpysl3	dihydropyrimidinase-like 3
Crp	25419	Crp	C-reactive protein
Cryab	25420	Cryab	crystallin, alpha B
Crybb1	25421	Crybb1	crystallin, beta B1
Crybb2	25422	Crybb2	crystallin, beta B2
Ctsc	25423	Ctsc	cathepsin C
Ctse	25424	Ctse	cathepsin E
Ctsh	25425	Ctsh	cathepsin H
Cyp1b1	25426	Cyp1b1	cytochrome P450, family 1, subfamily b, polypeptide 1
Cyp51	25427	Cyp51	cytochrome P450, family 51
Cyp7a1	25428	Cyp7a1	cytochrome P450 family 7 subfamily A member 1
Cyp7b1	25429	Cyp7b1	cytochrome P450 family 7 subfamily B member 1
Dio1	25430	Dio1	iodothyronine deiodinase 1
Dlx5	25431	Dlx5	distal-less homeobox 5
Drd4	25432	Drd4	dopamine receptor D4
Hbegf	25433	Hbegf	heparin-binding EGF-like growth factor
Sparcl1	25434	Sparcl1	SPARC like 1
Eef2k	25435	Eef2k	eukaryotic elongation factor-2 kinase
Emd	25437	Emd	emerin
Eno3	25438	Eno3	enolase 3
F2r	25439	F2r	coagulation factor II (thrombin) receptor
Fabp6	25440	Fabp6	fatty acid binding protein 6
Fcer1g	25441	Fcer1g	Fc fragment of IgE receptor Ig
Fgf10	25443	Fgf10	fibroblast growth factor 10
Fgf9	25444	Fgf9	fibroblast growth factor 9
Fosl1	25445	Fosl1	FOS like 1, AP-1 transcription factor subunit
Fosl2	25446	Fosl2	FOS like 2, AP-1 transcription factor subunit
Fshb	25447	Fshb	follicle stimulating hormone subunit beta
Cenpi	25448	Cenpi	centromere protein I
Fshr	25449	Fshr	follicle stimulating hormone receptor
Gabrb1	25450	Gabrb1	gamma-aminobutyric acid type A receptor subunit beta1
Gabrb2	25451	Gabrb2	gamma-aminobutyric acid type A receptor subunit beta 2
Gdnf	25453	Gdnf	glial cell derived neurotrophic factor
Gfra1	25454	Gfra1	GDNF family receptor alpha 1
Ggh	25455	Ggh	gamma-glutamyl hydrolase
Glrb	25456	Glrb	glycine receptor, beta
Gpr1	25457	Gpr1	G protein-coupled receptor 1
Gss	25458	Gss	glutathione synthetase
Hmgb1	25459	Hmgb1	high mobility group box 1
Hmmr	25460	Hmmr	hyaluronan-mediated motility receptor
Hrh2	25461	Hrh2	histamine receptor H 2
Hspe1	25462	Hspe1	heat shock protein family E (Hsp10) member 1
Icam1	25464	Icam1	intercellular adhesion molecule 1
Il1rap	25466	Il1rap	interleukin 1 receptor accessory protein
Irs1	25467	Irs1	insulin receptor substrate 1
Kcna2	25468	Kcna2	potassium voltage-gated channel subfamily A member 2
Kcna4	25469	Kcna4	potassium voltage-gated channel subfamily A member 4
Kcna5	25470	Kcna5	potassium voltage-gated channel subfamily A member 5
Kcne1	25471	Kcne1	potassium voltage-gated channel subfamily E regulatory subunit 1
Kcnj8	25472	Kcnj8	potassium inwardly-rectifying channel, subfamily J, member 8
Lamb2	25473	Lamb2	laminin subunit beta 2
Lgals4	25474	Lgals4	galectin 4
Lgals5	25475	Lgals5	galectin 5
Lgals9	25476	Lgals9	galectin 9
Lhcgr	25477	Lhcgr	luteinizing hormone/choriogonadotropin receptor
Man2a1	25478	Man2a1	mannosidase, alpha, class 2A, member 1
Vps35	25479	Vps35	VPS35 retromer complex component
Mip	25480	Mip	major intrinsic protein of lens fiber
Mmp11	25481	Mmp11	matrix metallopeptidase 11
Mras	25482	Mras	muscle RAS oncogene homolog
Msx2	25483	Msx2	msh homeobox 2
Myo1e	25484	Myo1e	myosin IE
Myo1d	25485	Myo1d	myosin ID
Myo9b	25486	Myo9b	myosin IXb
Ndufa5	25488	Ndufa5	NADH:ubiquinone oxidoreductase subunit A5
Nedd4	25489	Nedd4	NEDD4 E3 ubiquitin protein ligase
Nedd8	25490	Nedd8	NEDD8 ubiquitin like modifier
Nes	25491	Nes	nestin
Nfia	25492	Nfia	nuclear factor I/A
Nfkbia	25493	Nfkbia	NFKB inhibitor alpha
Nid1	25494	Nid1	nidogen 1
Nog	25495	Nog	noggin
Notch1	25496	Notch1	notch receptor 1
Nup50	25497	Nup50	nucleoporin 50
Npm1	25498	Npm1	nucleophosmin 1
Nrdc	25499	Nrdc	nardilysin convertase
Nxph1	25501	Nxph1	neurexophilin 1
Oaz1	25502	Oaz1	ornithine decarboxylase antizyme 1
Ocm	25503	Ocm	oncomodulin
Oxt	25504	Oxt	oxytocin/neurophysin I prepropeptide
P2rx1	25505	P2rx1	purinergic receptor P2X 1
P4hb	25506	P4hb	prolyl 4-hydroxylase subunit beta
Pcsk6	25507	Pcsk6	proprotein convertase subtilisin/kexin type 6
Pam	25508	Pam	peptidylglycine alpha-amidating monooxygenase
Pax6	25509	Pax6	paired box 6
Pcp4	25510	Pcp4	Purkinje cell protein 4
Pemt	25511	Pemt	phosphatidylethanolamine N-methyltransferase
Phex	25512	Phex	phosphate regulating endopeptidase homolog, X-linked
Pik3r1	25513	Pik3r1	phosphoinositide-3-kinase regulatory subunit 1
Lypla1	25514	Lypla1	lysophospholipase 1
Plk1	25515	Plk1	polo-like kinase 1
Pnoc	25516	Pnoc	prepronociceptin
Pou1f1	25517	Pou1f1	POU class 1 homeobox 1
Ppia	25518	Ppia	peptidylprolyl isomerase A
Prkag1	25520	Prkag1	protein kinase AMP-activated non-catalytic subunit gamma 1
Prkar1b	25521	Prkar1b	protein kinase cAMP-dependent type I regulatory subunit beta
Prkcz	25522	Prkcz	protein kinase C, zeta
Prkg2	25523	Prkg2	protein kinase cGMP-dependent 2
Psap	25524	Psap	prosaposin
Pspn	25525	Pspn	persephin
Ptgds	25526	Ptgds	prostaglandin D2 synthase
Ptgis	25527	Ptgis	prostaglandin I2 synthase
Sirpa	25528	Sirpa	signal-regulatory protein alpha
Ptprs	25529	Ptprs	protein tyrosine phosphatase, receptor type, S
Rab12	25530	Rab12	RAB12, member RAS oncogene family
Rab3a	25531	Rab3a	RAB3A, member RAS oncogene family
